news_id,titulo,investigador_id,nombre_mencionado,rol_discursivo,justificacion,evidencia,nombre_oficial
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/219959/detalle,JAVIER FERNANDEZ GONZALEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAVIER FERNANDEZ GONZALEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217503/detalle,FRANCISCO JAVIER FERNANDEZ RIO,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,FRANCISCO JAVIER FERNANDEZ RIO
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217686/detalle,FRANCISCO JAVIER MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,FRANCISCO JAVIER MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217505/detalle,FRANCISCO JOSE FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,CAROLINA FERNANDEZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218656/detalle,JULIO RODRIGUEZ SUAREZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JULIO RODRIGUEZ SUAREZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218879/detalle,LUIS JAVIER FERNANDEZ MENENDEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,LUIS JAVIER FERNANDEZ MENENDEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218865/detalle,JAVIER FERNANDEZ FERNANDEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAVIER FERNANDEZ FERNANDEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218658/detalle,MARTA MARIA RODRIGUEZ SUAREZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARTA MARIA RODRIGUEZ SUAREZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/219966/detalle,CARMEN RODRIGUEZ SUAREZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,CARMEN RODRIGUEZ SUAREZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217636/detalle,JAVIER FERNANDEZ MENENDEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAVIER FERNANDEZ MENENDEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/220157/detalle,MARIA ESTEBAN GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARIA ESTEBAN GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217688/detalle,JOSE CARLOS MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JOSE CARLOS MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218594/detalle,DIMAS SUAREZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,DIMAS SUAREZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/1010290/detalle,VICTORIA VEGA FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,VICTORIA VEGA FERNANDEZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218878/detalle,JAVIER FERNANDEZ MATEOS,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAVIER FERNANDEZ MATEOS
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217687/detalle,IRMA MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,IRMA MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217691/detalle,MARIA LINDSAY MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARIA LINDSAY MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/1010357/detalle,JAIME MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAIME MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218656/detalle,JULIO RODRIGUEZ SUAREZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JULIO RODRIGUEZ SUAREZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217509/detalle,FRANCISCO JOSE FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,FRANCISCO JOSE FERNANDEZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217512/detalle,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARIA DEL ROCIO FERNANDEZ RODRIGUEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/218879/detalle,LUIS JAVIER FERNANDEZ MENENDEZ,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,LUIS JAVIER FERNANDEZ MENENDEZ
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/219906/detalle,CRISTINA MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,CRISTINA MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/217691/detalle,MARIA LINDSAY MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con ella en la noticia.,,MARIA LINDSAY MARTINEZ GARCIA
244,La Universidad de Oviedo entrega los Premios a los Mejores Trabajos Fin de Grado de las Cátedras AACSB de la Facultad de Economía y Empresa,https://portalinvestigacion.uniovi.es/investigadores/1010357/detalle,JAIME MARTINEZ GARCIA,UNCLEAR,No se menciona ninguna actividad investigadora o institucional relacionada con él en la noticia.,,JAIME MARTINEZ GARCIA
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y representante institucional en el acto inaugural de la exposición.,"El rector, Ignacio Villaverde, ha presidido este miércoles el acto inaugural.",IGNACIO VILLAVERDE MENENDEZ
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,RESEARCH,"Alba González Sanz es mencionada como investigadora y comisaria de la muestra, destacando su trabajo en la investigación sobre La Regenta.","la comisaria de la muestra, Alba González Sanz, pone en valor el 'excelente' fondo histórico de la institución académica asturiana.",ALBA GONZALEZ SANZ
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y representante institucional en el acto inaugural de la exposición.,"El rector, Ignacio Villaverde, ha presidido este miércoles el acto inaugural.",IGNACIO VILLAVERDE MENENDEZ
245,La Universidad de Oviedo rinde homenaje a ‘La Regenta’ con una exposición de más de 80 publicaciones que invitan a redescubrir la obra cumbre de Clarín,https://portalinvestigacion.uniovi.es/investigadores/219833/detalle,ALBA GONZALEZ SANZ,RESEARCH,"Alba González Sanz es mencionada como investigadora y comisaria de la muestra, destacando su trabajo en la investigación sobre La Regenta.","la comisaria de la muestra, Alba González Sanz, pone en valor el 'excelente' fondo histórico de la institución académica asturiana.",ALBA GONZALEZ SANZ
246,La Universidad de Oviedo ‘exporta’ su experiencia con el túnel del viento a la Universidad de Princeton,https://portalinvestigacion.uniovi.es/investigadores/218207/detalle,Antonio Navarro,RESEARCH,"El texto menciona que Antonio Navarro estableció vínculos con Princeton y construyó el túnel de viento, lo que indica su actividad investigadora.",...el profesor de la EPM Antonio Navarro estableció los primeros vínculos con el Departamento de Ingeniería Civil y Medioambiental de la Universidad de Princeton y construyó el túnel de viento CRUE20-oWT...,ANTONIO NAVARRO MANSO
248,La Universidad de Oviedo inaugura la Escuela Internacional de Doctorado Paz Suárez Rendueles,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,"Ignacio Villaverde aparece como rector y su participación se centra en la inauguración del centro, sin mencionar actividad investigadora.","El rector, Ignacio Villaverde, ha celebrado la puesta en marcha del centro durante su inauguración como una herramienta clave...",IGNACIO VILLAVERDE MENENDEZ
249,El IUOPA destaca en su gala del 25º aniversario que los avances contra el cáncer solo son posibles gracias a la investigación,https://portalinvestigacion.uniovi.es/investigadores/217882/detalle,ANA YOLANDA GUTIERREZ FERNANDEZ,RESEARCH,Ana Gutiérrez reivindicó el espíritu del IUOPA y destacó la importancia de la investigación en el avance contra el cáncer.,...los avances logrados han sido posibles gracias a 'la visión y compromiso' de los profesores que impulsaron el proyecto.,ANA YOLANDA GUTIERREZ FERNANDEZ
249,El IUOPA destaca en su gala del 25º aniversario que los avances contra el cáncer solo son posibles gracias a la investigación,https://portalinvestigacion.uniovi.es/investigadores/218536/detalle,IGNACIO VILLAVERDE MENENDEZ,INSTITUTIONAL,Ignacio Villaverde aparece como rector y su intervención se centra en el papel institucional de la universidad.,"El rector de la Universidad de Oviedo, Ignacio Villaverde, destacó en su intervención que 'el IUOPA nació de una conclusión sencilla y profunda...'",IGNACIO VILLAVERDE MENENDEZ
